fw_id,school_district,school_name,sample_point_name,sample_date,Pb (µg/L),result,investigative_sample_number,comments,geo_school_name,address,lat,lon
868,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/2/17,110,investigative,5,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
868,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/2/17,90.3,investigative,6,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
868,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/2/17,57.8,investigative,7,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
868,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/2/17,71.6,investigative,8,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
868,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/2/17,87.5,investigative,9,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
868,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/2/17,102,investigative,10,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
869,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,10/28/17,2.03,initial,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
870,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,10/28/17,2.02,initial,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
871,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,10/28/17,3.34,initial,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
872,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,10/28/17,2.69,initial,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
873,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,10/28/17,18,initial,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
873,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/2/17,5.36,repeat,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
873,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/9/17,9.83,confirmatory,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
874,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,10/28/17,3.62,initial,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
875,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,10/28/17,2.69,initial,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
876,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,10/28/17,< 1,initial,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
877,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,10/28/17,8.34,initial,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
878,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,10/28/17,2.2,initial,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
879,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,10/28/17,5.37,initial,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
880,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,10/28/17,3.03,initial,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
881,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,10/28/17,1.08,initial,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
882,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,10/28/17,4.66,initial,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
883,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/2/17,65.6,initial,NA,No flow during initial sampling on 10/28/17.  Successfully sampled on 11/2,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
883,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/9/17,29.8,repeat,NA,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
883,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/9/17,3.42,investigative,2,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
883,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/9/17,1.84,investigative,3,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
883,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/9/17,1.53,investigative,4,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
883,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/9/17,1.6,investigative,5,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
883,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/9/17,2.28,investigative,6,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
883,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/9/17,1.34,investigative,7,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
883,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/9/17,< 1,investigative,8,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
883,SFUSD,West Portal ES,West Portal ES - SPECIAL SAMPLE,11/9/17,1.81,investigative,9,NA,West Portal Elementary School,"5 LENOX WAY, SAN FRANCISCO, CA 94127",37.7428741,-122.4643478
